51	8.1673	13.909	21.039	29.408	38.748	48.62	58.598	68.457	78.036	87.05	95.192	102.34	108.54	113.77	117.93	120.99	123.16	124.8	126.16	127.34	128.35	129.14	129.74	130.19	130.57	130.96	131.46	132.1	132.83	133.5	134.01	134.33	134.5	134.62	134.76	134.98	135.28	135.63	136.02	136.41	136.75	136.96	137	136.86	136.59	136.26	135.97	135.79	135.73	135.75	135.75	135.68	135.5	135.25	134.95	134.67	134.46	134.38	134.4	134.49	134.62	134.73	134.78	134.75	134.62	134.4	134.09	133.75	133.44	133.22	133.08	133.03	132.99	132.91	132.74	132.49	132.15	131.72	131.24	130.77	130.35	130.01	129.77	129.61	129.5	129.42	129.35	129.28	129.19	129.07	128.93	128.8	128.68	128.6	128.54	128.51	128.46	128.37	128.23	128.06	127.89	127.72	127.55	127.39	127.24	127.09	126.94	126.78	126.61	126.45	126.34	126.26	126.19	126.07	125.9	125.69	125.46	125.22	124.97	124.71	124.49	124.31	124.15	124.01	123.85	123.65	123.41	123.12	122.77	122.36	121.89	121.36	120.75	120.05	119.23	118.34	117.45	116.63	115.9	115.21	114.5	113.77	113.04	112.36	111.77	111.27	110.89	110.62	110.48	110.4	110.29	110	109.45	108.67	107.82	107.07	106.52	106.19	106.12	106.31	106.69	107.13	107.45	107.59	107.56	107.43	107.27	107.09	106.89	106.66	106.46	106.33	106.32	106.38	106.47	106.58	106.71	106.86	107.02	107.17	107.24	107.21	107.08	106.85	106.54	106.22	105.98	105.87	105.92	106.09	106.28	106.39	106.36	106.19	105.96	105.77	105.64	105.56	105.52	105.5	105.51	105.51
52	7.1163	11.985	18	25.062	32.993	41.452	50.062	58.638	67.136	75.41	83.164	90.176	96.414	101.91	106.58	110.28	113.02	115.05	116.67	118.05	119.23	120.21	120.95	121.5	121.91	122.28	122.72	123.28	123.97	124.68	125.29	125.7	125.93	126.05	126.16	126.32	126.58	126.91	127.28	127.65	128.01	128.29	128.46	128.51	128.46	128.38	128.33	128.39	128.55	128.76	128.94	129.06	129.08	129.03	128.93	128.81	128.69	128.56	128.4	128.21	128.02	127.87	127.81	127.83	127.89	127.96	127.99	127.98	127.92	127.82	127.7	127.56	127.43	127.33	127.24	127.16	127.09	127.03	126.98	126.94	126.9	126.86	126.81	126.74	126.65	126.53	126.37	126.2	126.04	125.89	125.74	125.58	125.39	125.16	124.88	124.55	124.16	123.69	123.14	122.55	121.95	121.39	120.86	120.42	120.13	120.04	120.12	120.31	120.5	120.63	120.66	120.57	120.38	120.12	119.82	119.53	119.3	119.15	119.09	119.07	119.08	119.08	118.99	118.8	118.51	118.13	117.72	117.3	116.9	116.49	116.06	115.58	115.02	114.38	113.65	112.85	112.03	111.21	110.44	109.76	109.17	108.62	108.09	107.56	107.07	106.63	106.24	105.84	105.39	104.87	104.32	103.76	103.19	102.63	102.13	101.75	101.54	101.52	101.66	101.89	102.19	102.49	102.76	102.94	103.03	103.04	103.02	103	103.02	103.06	103.11	103.12	103.05	102.86	102.56	102.2	101.84	101.54	101.33	101.19	101.1	100.98	100.79	100.56	100.35	100.22	100.18	100.21	100.25	100.27	100.26	100.22	100.14	100	99.803	99.546	99.272	99.031	98.846	98.728	98.672	98.659
53	8.0467	13.565	20.386	28.392	37.37	46.907	56.54	65.999	75.169	83.812	91.548	98.114	103.53	107.98	111.61	114.44	116.45	117.81	118.78	119.67	120.62	121.65	122.66	123.56	124.28	124.83	125.25	125.59	125.99	126.54	127.26	128.07	128.82	129.38	129.73	129.89	129.94	129.96	130.02	130.13	130.27	130.44	130.62	130.75	130.74	130.52	130.1	129.51	128.84	128.18	127.58	127.03	126.47	125.79	124.98	124.15	123.44	123.03	122.96	123.22	123.66	124.06	124.28	124.24	124.02	123.7	123.43	123.31	123.39	123.65	123.97	124.24	124.38	124.33	124.14	123.89	123.72	123.72	123.91	124.19	124.49	124.69	124.78	124.73	124.57	124.36	124.13	123.94	123.83	123.78	123.79	123.85	123.94	124.02	124.06	124.03	123.94	123.79	123.63	123.53	123.5	123.55	123.62	123.7	123.77	123.82	123.85	123.84	123.8	123.74	123.69	123.65	123.63	123.62	123.61	123.59	123.57	123.55	123.51	123.46	123.39	123.31	123.23	123.15	123.07	122.99	122.9	122.8	122.69	122.56	122.39	122.15	121.86	121.52	121.14	120.73	120.31	119.91	119.54	119.18	118.8	118.36	117.87	117.32	116.74	116.13	115.52	114.92	114.36	113.87	113.43	113.06	112.74	112.47	112.23	112	111.77	111.52	111.22	110.79	110.17	109.31	108.24	107.07	105.94	104.97	104.18	103.56	103.07	102.66	102.3	101.92	101.5	101	100.4	99.716	99.016	98.402	97.988	97.838	97.932	98.181	98.501	98.857	99.237	99.61	99.933	100.18	100.36	100.45	100.43	100.26	99.978	99.673	99.416	99.227	99.089	98.999	98.964	98.972	98.991	98.998
54	8.198	13.922	21.019	29.342	38.625	48.41	58.229	67.82	77.024	85.557	93.08	99.442	104.72	109.06	112.51	115.04	116.77	117.95	118.9	119.83	120.79	121.72	122.55	123.23	123.75	124.14	124.48	124.87	125.4	126.1	126.86	127.55	128.05	128.35	128.49	128.58	128.68	128.85	129.1	129.43	129.84	130.3	130.73	131.07	131.26	131.26	131.1	130.85	130.62	130.45	130.39	130.4	130.46	130.55	130.6	130.58	130.45	130.22	129.93	129.58	129.21	128.88	128.67	128.64	128.78	129.04	129.32	129.53	129.61	129.57	129.43	129.21	128.94	128.66	128.4	128.19	128.05	127.97	127.94	127.89	127.82	127.72	127.59	127.46	127.34	127.23	127.14	127.04	126.93	126.81	126.65	126.47	126.27	126.07	125.88	125.69	125.52	125.39	125.3	125.25	125.23	125.22	125.21	125.19	125.14	125.05	124.92	124.75	124.58	124.4	124.24	124.09	123.95	123.81	123.65	123.47	123.28	123.06	122.81	122.53	122.25	121.96	121.66	121.34	120.99	120.6	120.16	119.65	119.05	118.35	117.56	116.72	115.91	115.16	114.45	113.73	112.96	112.16	111.36	110.58	109.86	109.2	108.67	108.27	108.01	107.83	107.64	107.34	106.85	106.15	105.33	104.56	103.96	103.62	103.62	103.98	104.62	105.38	106.07	106.6	106.94	107.11	107.17	107.12	107	106.83	106.62	106.42	106.23	106.09	106	105.99	106.05	106.15	106.23	106.27	106.27	106.24	106.2	106.14	106.02	105.82	105.56	105.3	105.09	104.96	104.92	104.95	105.03	105.16	105.33	105.54	105.74	105.87	105.93	105.91	105.82	105.69	105.53	105.38	105.3	105.27
55	7.7248	13.134	19.842	27.702	36.454	45.675	54.947	64.041	72.785	80.901	88.105	94.306	99.579	103.98	107.45	109.96	111.69	112.94	113.99	114.95	115.81	116.53	117.09	117.53	117.86	118.16	118.5	118.97	119.57	120.2	120.75	121.13	121.34	121.44	121.51	121.6	121.75	121.97	122.25	122.58	122.95	123.3	123.56	123.71	123.73	123.65	123.56	123.52	123.57	123.7	123.86	124	124.1	124.14	124.13	124.1	124.05	124	123.91	123.75	123.52	123.24	122.97	122.73	122.57	122.49	122.47	122.5	122.58	122.66	122.72	122.75	122.74	122.7	122.64	122.55	122.41	122.23	122.03	121.82	121.62	121.44	121.29	121.15	121	120.83	120.65	120.47	120.3	120.14	119.96	119.78	119.61	119.46	119.33	119.2	119.08	118.95	118.81	118.64	118.46	118.26	118.05	117.82	117.6	117.37	117.14	116.91	116.7	116.48	116.25	116.01	115.75	115.49	115.19	114.87	114.53	114.2	113.92	113.7	113.53	113.39	113.24	113.03	112.74	112.32	111.72	110.96	110.06	109.14	108.26	107.47	106.75	106.04	105.3	104.5	103.61	102.64	101.62	100.62	99.683	98.816	97.998	97.198	96.427	95.725	95.137	94.708	94.459	94.372	94.45	94.729	95.228	95.897	96.631	97.302	97.812	98.144	98.349	98.481	98.558	98.569	98.509	98.38	98.193	97.967	97.709	97.413	97.086	96.755	96.439	96.143	95.889	95.739	95.728	95.826	95.973	96.129	96.283	96.428	96.551	96.649	96.737	96.838	96.954	97.055	97.111	97.108	97.051	96.955	96.855	96.795	96.786	96.811	96.85	96.894	96.933	96.95	96.942	96.922	96.907	96.903
56	7.6487	13.02	19.689	27.516	36.256	45.513	54.912	64.265	73.43	82.148	90.15	97.347	103.77	109.37	113.99	117.59	120.34	122.5	124.24	125.61	126.65	127.37	127.88	128.27	128.69	129.21	129.85	130.53	131.13	131.56	131.83	131.99	132.13	132.32	132.59	132.96	133.39	133.82	134.22	134.5	134.64	134.62	134.51	134.34	134.18	134.08	134.05	134.06	134.1	134.16	134.19	134.17	134.03	133.77	133.4	132.99	132.59	132.3	132.17	132.2	132.36	132.58	132.76	132.86	132.87	132.8	132.69	132.54	132.36	132.12	131.85	131.56	131.25	130.94	130.61	130.28	129.95	129.62	129.31	129.06	128.88	128.73	128.62	128.52	128.44	128.38	128.31	128.2	128.04	127.84	127.62	127.38	127.16	126.96	126.79	126.63	126.44	126.22	125.96	125.69	125.43	125.19	124.99	124.81	124.64	124.49	124.35	124.2	124.05	123.91	123.78	123.66	123.54	123.39	123.19	122.92	122.58	122.19	121.73	121.2	120.6	119.94	119.22	118.42	117.51	116.47	115.25	113.87	112.33	110.64	108.83	106.98	105.27	103.93	103.16	103.05	103.51	104.39	105.46	106.53	107.4	108	108.31	108.36	108.25	108.06	107.9	107.85	107.94	108.16	108.41	108.57	108.6	108.44	108.08	107.5	106.72	105.86	105.09	104.56	104.34	104.44	104.82	105.4	106.04	106.63	107.11	107.48	107.75	107.94	108.03	108.05	108.05	108.05	108.06	108.06	107.97	107.75	107.45	107.13	106.85	106.64	106.46	106.26	106	105.71	105.41	105.15	104.99	104.95	105.02	105.17	105.38	105.64	105.93	106.24	106.52	106.73	106.84	106.87	106.87	106.87
57	8.3516	14.176	21.387	29.813	39.154	48.913	58.591	67.891	76.61	84.447	91.097	96.477	100.74	104.12	106.75	108.68	109.95	110.77	111.37	111.98	112.69	113.47	114.23	114.89	115.42	115.81	116.09	116.32	116.61	117.02	117.56	118.17	118.72	119.14	119.4	119.53	119.58	119.61	119.67	119.79	119.98	120.26	120.59	120.94	121.25	121.48	121.59	121.58	121.51	121.43	121.39	121.43	121.51	121.61	121.69	121.72	121.7	121.61	121.49	121.37	121.25	121.14	121.04	120.95	120.85	120.76	120.71	120.71	120.75	120.79	120.82	120.84	120.85	120.85	120.84	120.84	120.82	120.77	120.68	120.56	120.43	120.3	120.19	120.1	120.04	120	119.98	119.97	119.96	119.96	119.95	119.93	119.89	119.82	119.72	119.6	119.45	119.28	119.11	118.94	118.78	118.6	118.42	118.24	118.04	117.82	117.56	117.29	117.02	116.78	116.56	116.35	116.15	115.97	115.8	115.62	115.42	115.21	114.99	114.76	114.53	114.27	113.99	113.67	113.3	112.87	112.37	111.81	111.21	110.58	109.93	109.28	108.64	108	107.36	106.7	106.02	105.32	104.59	103.82	103.02	102.21	101.48	100.88	100.44	100.15	99.957	99.797	99.604	99.326	98.935	98.447	97.926	97.459	97.123	96.961	96.977	97.136	97.39	97.688	97.97	98.183	98.296	98.298	98.196	98.033	97.874	97.768	97.722	97.726	97.756	97.781	97.774	97.722	97.635	97.542	97.467	97.398	97.303	97.163	96.996	96.846	96.751	96.729	96.761	96.805	96.825	96.802	96.739	96.649	96.547	96.435	96.311	96.167	96.004	95.83	95.658	95.505	95.388	95.313	95.279	95.271
58	8.2924	14.049	21.178	29.535	38.855	48.672	58.491	68.03	77.13	85.512	92.815	98.86	103.75	107.69	110.86	113.28	114.96	116.09	116.93	117.73	118.62	119.6	120.56	121.4	122.09	122.61	123	123.34	123.73	124.27	124.97	125.73	126.41	126.93	127.25	127.42	127.49	127.56	127.68	127.87	128.14	128.47	128.84	129.18	129.4	129.46	129.36	129.12	128.84	128.59	128.44	128.42	128.49	128.62	128.79	128.98	129.19	129.39	129.56	129.67	129.71	129.68	129.59	129.5	129.44	129.42	129.41	129.4	129.38	129.34	129.31	129.3	129.32	129.36	129.39	129.39	129.36	129.3	129.22	129.11	128.98	128.82	128.65	128.48	128.33	128.22	128.15	128.12	128.1	128.06	128	127.92	127.84	127.76	127.68	127.61	127.55	127.49	127.44	127.39	127.33	127.25	127.17	127.09	127	126.89	126.76	126.63	126.5	126.37	126.25	126.14	126.03	125.94	125.86	125.76	125.63	125.47	125.29	125.1	124.9	124.69	124.49	124.28	124.09	123.9	123.7	123.49	123.25	122.97	122.65	122.26	121.79	121.22	120.58	119.9	119.26	118.7	118.21	117.78	117.38	117	116.62	116.22	115.82	115.44	115.08	114.73	114.38	114.01	113.6	113.13	112.6	112.04	111.5	111.05	110.68	110.43	110.29	110.26	110.3	110.36	110.38	110.39	110.38	110.34	110.25	110.12	109.95	109.8	109.7	109.69	109.78	110	110.3	110.64	110.98	111.28	111.53	111.72	111.85	111.91	111.87	111.74	111.53	111.29	111.06	110.86	110.7	110.58	110.5	110.41	110.33	110.27	110.25	110.25	110.25	110.24	110.2	110.15	110.11	110.1
59	7.5676	12.826	19.34	26.983	35.523	44.547	53.624	62.515	71.096	79.129	86.296	92.429	97.577	101.86	105.3	107.86	109.61	110.8	111.72	112.6	113.49	114.33	115.06	115.65	116.11	116.46	116.77	117.11	117.59	118.21	118.89	119.51	119.96	120.23	120.36	120.44	120.55	120.71	120.94	121.22	121.57	121.95	122.32	122.6	122.73	122.68	122.47	122.15	121.84	121.61	121.51	121.53	121.63	121.71	121.69	121.54	121.26	120.87	120.39	119.88	119.38	118.91	118.5	118.17	117.93	117.81	117.8	117.84	117.84	117.72	117.46	117.07	116.6	116.12	115.71	115.43	115.29	115.3	115.42	115.61	115.81	115.91	115.86	115.64	115.31	114.92	114.54	114.2	113.94	113.74	113.62	113.57	113.54	113.49	113.37	113.15	112.83	112.42	111.97	111.5	111.04	110.63	110.33	110.19	110.22	110.4	110.67	110.95	111.17	111.3	111.33	111.28	111.18	111.05	110.89	110.72	110.58	110.49	110.46	110.48	110.53	110.55	110.51	110.43	110.31	110.18	110.05	109.94	109.83	109.74	109.68	109.65	109.62	109.58	109.49	109.37	109.22	109.04	108.82	108.55	108.25	107.91	107.57	107.27	107.03	106.85	106.69	106.53	106.33	106.1	105.84	105.56	105.26	104.95	104.62	104.21	103.7	103.06	102.28	101.42	100.58	99.868	99.375	99.078	98.885	98.695	98.46	98.193	97.938	97.714	97.477	97.139	96.606	95.835	94.866	93.823	92.858	92.082	91.529	91.155	90.868	90.561	90.156	89.636	89.047	88.449	87.878	87.357	86.928	86.655	86.578	86.68	86.907	87.201	87.519	87.831	88.128	88.4	88.614	88.739	88.782	88.789
60	7.0528	11.889	17.866	24.876	32.731	41.077	49.521	57.854	66.001	73.785	80.907	87.162	92.548	97.151	100.97	103.92	106.02	107.49	108.64	109.69	110.69	111.61	112.37	112.96	113.41	113.76	114.09	114.49	115.02	115.69	116.38	116.97	117.36	117.58	117.68	117.75	117.87	118.07	118.34	118.66	119.03	119.42	119.78	120.05	120.19	120.19	120.11	120.02	120.01	120.11	120.31	120.55	120.78	120.94	121.03	121.02	120.94	120.81	120.67	120.51	120.33	120.07	119.72	119.27	118.78	118.32	117.96	117.72	117.62	117.64	117.78	117.98	118.15	118.24	118.23	118.12	117.94	117.7	117.44	117.14	116.8	116.41	116.05	115.78	115.64	115.64	115.72	115.81	115.86	115.8	115.63	115.38	115.08	114.77	114.49	114.3	114.21	114.21	114.25	114.31	114.35	114.34	114.28	114.19	114.09	113.98	113.87	113.75	113.65	113.55	113.45	113.33	113.18	113.01	112.8	112.55	112.27	111.97	111.67	111.39	111.11	110.83	110.57	110.32	110.08	109.84	109.58	109.27	108.89	108.44	107.92	107.32	106.7	106.1	105.49	104.85	104.11	103.26	102.32	101.31	100.29	99.309	98.472	97.826	97.365	97.047	96.832	96.668	96.5	96.28	95.957	95.477	94.798	93.917	92.851	91.619	90.248	88.806	87.407	86.185	85.242	84.659	84.503	84.774	85.357	86.077	86.811	87.52	88.195	88.812	89.346	89.804	90.231	90.673	91.129	91.534	91.815	91.957	91.993	91.943	91.761	91.38	90.78	90.011	89.148	88.25	87.359	86.509	85.738	85.073	84.54	84.174	83.996	83.988	84.1	84.284	84.51	84.744	84.953	85.11	85.194	85.216
